extreme,rank,metric_key,metric_label,codebase_id,codebase_name,programming_language,version_id,version_number,sample_number,metric_level,file_path,function_name,function_start_line,function_end_line,value
max,5,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,setup.ml,,,,4796
min,1,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/davecgh/go-spew/spew/doc.go,,,,0
min,2,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/sirupsen/logrus/doc.go,,,,0
min,3,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/crypto/ssh/doc.go,,,,0
min,4,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/protocol/packp/doc.go,,,,0
min,5,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/utils/merkletrie/doc.go,,,,0
max,1,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/text/unicode/norm/tables10.0.0.go,,,,6709
max,2,effective_lines_of_code,Effective LOC/File,fe280555-02ee-426f-bc9f-f74fdf273723,FiloSottile__mkcert (sample analysis: 10 samples),Golang,84cd5fb3-b43e-4fe1-a3a5-c022efb3c77c,2,2,file,vendor/golang.org/x/text/unicode/norm/tables10.0.0.go,,,,6705
max,3,effective_lines_of_code,Effective LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/text/unicode/norm/tables9.0.0.go,,,,6697
max,4,effective_lines_of_code,Effective LOC/File,fe280555-02ee-426f-bc9f-f74fdf273723,FiloSottile__mkcert (sample analysis: 10 samples),Golang,84cd5fb3-b43e-4fe1-a3a5-c022efb3c77c,2,2,file,vendor/golang.org/x/text/unicode/norm/tables9.0.0.go,,,,6693
max,5,effective_lines_of_code,Effective LOC/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,setup.ml,,,,4702
min,1,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,alist.go,,,,0
min,2,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,bootstrap/model.go,,,,0
min,3,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,conf/config.go,,,,0
min,4,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,conf/const.go,,,,0
min,5,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/123/types.go,,,,0
max,1,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,dc631c79-3f50-44bb-a85b-e62068c697ae,2,2,file,lib/bap/bap.mli,,,,4732
max,2,comment_lines_of_code,Comment LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/text/unicode/norm/tables10.0.0.go,,,,1836
max,3,comment_lines_of_code,Comment LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/text/unicode/norm/tables9.0.0.go,,,,1828
max,4,comment_lines_of_code,Comment LOC/File,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,9fb8f82c-91be-4787-ad25-d0dbedc63d97,2,2,file,src/dream.mli,,,,1664
max,5,comment_lines_of_code,Comment LOC/File,fe280555-02ee-426f-bc9f-f74fdf273723,FiloSottile__mkcert (sample analysis: 10 samples),Golang,84cd5fb3-b43e-4fe1-a3a5-c022efb3c77c,2,2,file,vendor/golang.org/x/text/unicode/norm/tables10.0.0.go,,,,896
min,1,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/sftp/util.go,,,,0
min,2,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/template/util.go,,,,0
min,3,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/yandex/util.go,,,,0
min,4,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,pkg/gowebdav/doc.go,,,,0
min,5,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,public/public.go,,,,0
max,1,bracket_lines_of_code,Bracket LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_marshal.go,,,,612
max,2,bracket_lines_of_code,Bracket LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/sys/windows/zsyscall_windows.go,,,,594
max,3,bracket_lines_of_code,Bracket LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_unmarshal.go,,,,469
max,4,bracket_lines_of_code,Bracket LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/sys/unix/zsyscall_linux_ppc64le.go,,,,459
max,5,bracket_lines_of_code,Bracket LOC/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/sys/unix/zsyscall_linux_ppc64.go,,,,459
min,1,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,conf/const.go,,,,0
min,2,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/139/types.go,,,,0
min,3,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/189pc/type.go,,,,0
min,4,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/baidu/types.go,,,,0
min,5,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/base/types.go,,,,0
max,1,total_cyclomatic,Total Cyclomatic/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,setup.ml,,,,870
max,2,total_cyclomatic,Total Cyclomatic/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,src/mime.ml,,,,769
max,3,total_cyclomatic,Total Cyclomatic/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_marshal.go,,,,664
max,4,total_cyclomatic,Total Cyclomatic/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,dc631c79-3f50-44bb-a85b-e62068c697ae,2,2,file,lib/bap_disasm/bap_disasm_x86.ml,,,,606
max,5,total_cyclomatic,Total Cyclomatic/File,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/sys/windows/zsyscall_windows.go,,,,591
min,1,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,setup.ml,,,,-228.1701673153384
min,2,maintainability_index_three_property,Maintainability Index Three Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_marshal.go,,,,-169.1044168357841
min,3,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,src/mime.ml,,,,-168.4624240240524
min,4,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,src/mime.ml,map_filename_to_mime_type:3:5,3,775,-168.43478618283075
min,5,maintainability_index_three_property,Maintainability Index Three Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/golang.org/x/sys/windows/zsyscall_windows.go,,,,-152.2089781948993
max,1,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,ocamlfind:266:7,266,266,170.77
max,2,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,find_syntaxes:263:7,263,263,170.77
max,3,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,split_nl:251:7,251,251,170.77
max,4,maintainability_index_three_property,Maintainability Index Three Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/utils/merkletrie/doc.go,,,,167.39563466108828
max,5,maintainability_index_three_property,Maintainability Index Three Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/storer/doc.go,,,,167.39563466108828
min,1,maintainability_index_four_property,Maintainability Index Four Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,setup.ml,,,,-253.33288007394628
min,2,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_marshal.go,,,,-215.57072944659586
min,3,maintainability_index_four_property,Maintainability Index Four Property,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,dc631c79-3f50-44bb-a85b-e62068c697ae,2,2,file,lib/bap_disasm/bap_disasm_x86.ml,,,,-181.22273375673763
min,4,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/gogo/protobuf/proto/table_unmarshal.go,,,,-175.71529183981738
min,5,maintainability_index_four_property,Maintainability Index Four Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,file,src/mime.ml,,,,-168.4624240240524
max,1,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/protocol/packp/doc.go,,,,217.3939874859914
max,2,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/github.com/src-d/gcfg/types/doc.go,,,,216.97839509212605
max,3,maintainability_index_four_property,Maintainability Index Four Property,e8c37d0d-f999-4ab0-9696-770ba31bbe18,gin-gonic__gin (sample analysis: 10 samples),Golang,ebdeed0e-af53-40c3-8666-d0e61699a4f0,2,2,file,deprecated.go,,,,216.97839509212605
max,4,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/protocol/packp/sideband/doc.go,,,,216.6370967026741
max,5,maintainability_index_four_property,Maintainability Index Four Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/format/packfile/doc.go,,,,214.8592164621373
min,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,drivers/189pc/driver.go,,,,0
min,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,server/webdav/internal/xml/marshal.go,,,,0
min,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,server/webdav/internal/xml/read.go,,,,0
min,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,server/webdav/internal/xml/xml.go,,,,0
min,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,server/webdav/webdav.go,,,,0
max,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,ocamlfind:266:7,266,266,99.86549707602339
max,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,find_syntaxes:263:7,263,263,99.86549707602339
max,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,ad76d0b4-5f43-4c62-bd69-964c48d7b79a,2,2,function,myocamlbuild.ml,split_nl:251:7,251,251,99.86549707602339
max,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/utils/merkletrie/doc.go,,,,97.89218401233234
max,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/storer/doc.go,,,,97.89218401233234
min,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,file,alist.go,,,,0
min,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,function,alist.go,Init:14:6,14,32,0
min,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,function,alist.go,main:34:6,34,59,0
min,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,function,bootstrap/cache.go,InitCache:13:6,13,22,0
min,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,43ea5eea-5748-4cd1-90e1-b6d0c626cde4,2,2,function,bootstrap/conf.go,confFromEnv:61:6,61,71,0
max,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/protocol/packp/doc.go,,,,72200
max,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,1e32e6ab-33d6-4d89-9846-7da8542e66c8,2,2,file,vendor/gopkg.in/src-d/go-git.v4/plumbing/format/index/doc.go,,,,35900
