extreme,rank,metric_key,metric_label,codebase_id,codebase_name,programming_language,version_id,version_number,sample_number,metric_level,file_path,function_name,function_start_line,function_end_line,value
max,5,bracket_lines_of_code,Bracket LOC/File,24e65021-62fe-4607-8cfb-8f06e8e5257f,spf13__cobra (sample analysis: 10 samples),Golang,f8a947cd-3d5c-404c-a699-6e2a20a9feb7,4,4,file,command_test.go,,,,267
min,1,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,cmd/flags/config.go,,,,0
min,2,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,drivers/115/types.go,,,,0
min,3,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,drivers/139/types.go,,,,0
min,4,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,drivers/189/types.go,,,,0
min,5,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,drivers/alias/types.go,,,,0
max,1,total_cyclomatic,Total Cyclomatic/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,setup.ml,,,,1109
max,2,total_cyclomatic,Total Cyclomatic/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,src/mime.ml,,,,771
max,3,total_cyclomatic,Total Cyclomatic/File,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,e8be65c6-7d48-47e0-b835-ccf1d93b9959,4,4,file,ocaml/src/disassembly/x86.ml,,,,708
max,4,total_cyclomatic,Total Cyclomatic/File,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/uigtk2.ml,,,,653
max,5,total_cyclomatic,Total Cyclomatic/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,plugins/x86/x86_disasm.ml,,,,613
min,1,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,setup.ml,,,,-288.55317217126355
min,2,maintainability_index_three_property,Maintainability Index Three Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,e8be65c6-7d48-47e0-b835-ccf1d93b9959,4,4,file,ocaml/src/disassembly/x86.ml,,,,-177.72090087815224
min,3,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/uigtk2.ml,,,,-174.8992144425021
min,4,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,src/mime.ml,,,,-168.98093199174266
min,5,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,src/mime.ml,map_filename_to_mime_type:3:5,3,777,-168.95336740886134
max,1,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,exec_libdir:6372:15,6372,6372,170.77
max,2,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,var_ignore:3537:7,3537,3537,170.77
max,3,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,args:3253:7,3253,3253,170.77
max,4,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,var_choose:3241:7,3241,3241,170.77
max,5,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,myocamlbuild.ml,find_syntaxes:608:7,608,608,170.77
min,1,maintainability_index_four_property,Maintainability Index Four Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,setup.ml,,,,-313.8421901693568
min,2,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/uigtk2.ml,,,,-206.7675266544479
min,3,maintainability_index_four_property,Maintainability Index Four Property,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,plugins/x86/x86_disasm.ml,,,,-184.07571252769094
min,4,maintainability_index_four_property,Maintainability Index Four Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,file,src/mime.ml,,,,-168.98093199174266
min,5,maintainability_index_four_property,Maintainability Index Four Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,src/mime.ml,map_filename_to_mime_type:3:5,3,777,-168.95336740886134
max,1,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/system.mli,,,,212.47506063933207
max,2,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/uigtk.mli,,,,209.7696644143026
max,3,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,46a965ea-d469-428d-9ee7-2c79b463b087,4,4,file,src/test.mli,,,,208.6093179474687
max,4,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,e8be65c6-7d48-47e0-b835-ccf1d93b9959,4,4,file,ocaml/src/npk/newspeak/npk2lpk.mli,,,,200.04418106024286
max,5,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,e8be65c6-7d48-47e0-b835-ccf1d93b9959,4,4,file,ocaml/src/npk/c2newspeak/bare2C.mli,,,,200.04418106024286
min,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,drivers/189pc/utils.go,,,,0
min,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,internal/op/fs.go,,,,0
min,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,server/webdav/internal/xml/marshal.go,,,,0
min,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,server/webdav/internal/xml/marshal_test.go,,,,0
min,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,server/webdav/internal/xml/read.go,,,,0
max,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,exec_libdir:6372:15,6372,6372,99.86549707602339
max,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,var_ignore:3537:7,3537,3537,99.86549707602339
max,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,args:3253:7,3253,3253,99.86549707602339
max,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,setup.ml,var_choose:3241:7,3241,3241,99.86549707602339
max,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,f18b7906-9dcd-4c09-a157-784056f756f3,4,4,function,myocamlbuild.ml,find_syntaxes:608:7,608,608,99.86549707602339
min,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,cmd/common.go,,,,0
min,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,function,cmd/common.go,Init:14:6,14,20,0
min,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,function,cmd/common.go,initDaemon:25:6,25,44,0
min,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,file,cmd/flags/config.go,,,,0
min,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,c9009897-fb00-4444-ab78-d1806d44d7ad,4,4,function,cmd/lang.go,firstUpper:27:6,27,32,0
max,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/ogre/ogre.mli,,,,51300
max,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/bap_primus/bap_primus_lisp_context.mli,,,,26200
max,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/bare/bare.mli,,,,21800
max,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/text_tags/text_tags.mli,,,,13900
max,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/bap_language/bap_language.mli,,,,10300
min,1,total_halstead_unique_operators,Total Halstead Unique Operators/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,3bafefb5-9460-432f-b5bd-3dfc76c11e6c,4,4,file,lib/arm/arm_env.ml,,,,0
