extreme,rank,metric_key,metric_label,codebase_id,codebase_name,programming_language,version_id,version_number,sample_number,metric_level,file_path,function_name,function_start_line,function_end_line,value
max,1,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/strings.ml,,,,4711
max,2,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/uigtk2.ml,,,,3498
max,3,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,3392
max,4,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,test/thinking_conversion_test.go,,,,3011
max,5,effective_lines_of_code_with_brackets,Effective LOC With Brackets/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/knowledge/bap_knowledge.ml,,,,2857
min,1,effective_lines_of_code,Effective LOC/File,e8c37d0d-f999-4ab0-9696-770ba31bbe18,gin-gonic__gin (sample analysis: 10 samples),Golang,b376f541-e7df-4087-baa5-e7b0d61e1f05,8,8,file,doc.go,,,,0
min,2,effective_lines_of_code,Effective LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap/bap_init_toplevel.mli,,,,0
min,3,effective_lines_of_code,Effective LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_c/bap_c_abi.mli,,,,0
min,4,effective_lines_of_code,Effective LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_demangle/bap_demangle.mli,,,,0
min,5,effective_lines_of_code,Effective LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_language/bap_language.mli,,,,0
max,1,effective_lines_of_code,Effective LOC/File,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/strings.ml,,,,4711
max,2,effective_lines_of_code,Effective LOC/File,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/uigtk2.ml,,,,3498
max,3,effective_lines_of_code,Effective LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/knowledge/bap_knowledge.ml,,,,2798
max,4,effective_lines_of_code,Effective LOC/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,2791
max,5,effective_lines_of_code,Effective LOC/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,29c029fc-3daf-4c04-9816-cce0cba51963,8,8,file,src/drive.ml,,,,2778
min,1,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/common.go,,,,0
min,2,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/flags/config.go,,,,0
min,3,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/root.go,,,,0
min,4,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/user.go,,,,0
min,5,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/115/types.go,,,,0
max,1,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap/bap.mli,,,,7139
max,2,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_primus/bap_primus.mli,,,,3075
max,3,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_core_theory/bap_core_theory.mli,,,,2967
max,4,comment_lines_of_code,Comment LOC/File,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,32c43937-8690-4aae-84ab-1d9da1184c1e,8,8,file,src/dream.mli,,,,1722
max,5,comment_lines_of_code,Comment LOC/File,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,32c43937-8690-4aae-84ab-1d9da1184c1e,8,8,file,src/mirage/mirage.mli,,,,1421
min,1,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/115_open/util.go,,,,0
min,2,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/alias/types.go,,,,0
min,3,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/alist_v2/util.go,,,,0
min,4,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/baidu_share/types.go,,,,0
min,5,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/baidu_share/util.go,,,,0
max,1,bracket_lines_of_code,Bracket LOC/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,sdk/cliproxy/auth/conductor.go,,,,690
max,2,bracket_lines_of_code,Bracket LOC/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,601
max,3,bracket_lines_of_code,Bracket LOC/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,internal/api/handlers/management/auth_files.go,,,,530
max,4,bracket_lines_of_code,Bracket LOC/File,24e65021-62fe-4607-8cfb-8f06e8e5257f,spf13__cobra (sample analysis: 10 samples),Golang,fec8091d-c519-4efe-94ef-8ceb90fbaf02,8,8,file,command_test.go,,,,468
max,5,bracket_lines_of_code,Bracket LOC/File,24e65021-62fe-4607-8cfb-8f06e8e5257f,spf13__cobra (sample analysis: 10 samples),Golang,fec8091d-c519-4efe-94ef-8ceb90fbaf02,8,8,file,completions_test.go,,,,440
min,1,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/flags/config.go,,,,0
min,2,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/115_open/util.go,,,,0
min,3,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/139/types.go,,,,0
min,4,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/189/types.go,,,,0
min,5,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/alias/types.go,,,,0
max,1,total_cyclomatic,Total Cyclomatic/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/knowledge/bap_knowledge.ml,,,,908
max,2,total_cyclomatic,Total Cyclomatic/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,882
max,3,total_cyclomatic,Total Cyclomatic/File,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,b1462a8d-c3d0-4c7e-91fa-5cdbf15e055c,8,8,file,ocaml/src/disassembly/core_x86.ml,,,,838
max,4,total_cyclomatic,Total Cyclomatic/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,sdk/cliproxy/auth/conductor.go,,,,823
max,5,total_cyclomatic,Total Cyclomatic/File,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,29c029fc-3daf-4c04-9816-cce0cba51963,8,8,file,src/mime.ml,,,,772
min,1,maintainability_index_three_property,Maintainability Index Three Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,-224.97018281455587
min,2,maintainability_index_three_property,Maintainability Index Three Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,b1462a8d-c3d0-4c7e-91fa-5cdbf15e055c,8,8,file,ocaml/src/disassembly/core_x86.ml,,,,-211.3055732095575
min,3,maintainability_index_three_property,Maintainability Index Three Property,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,sdk/cliproxy/auth/conductor.go,,,,-206.2841889756847
min,4,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/uigtk2.ml,,,,-172.4829014931594
min,5,maintainability_index_three_property,Maintainability Index Three Property,e9d92337-e257-41dd-9d58-bc6f84121654,astrada__google-drive-ocamlfuse (sample analysis: 10 samples),Ocaml,29c029fc-3daf-4c04-9816-cce0cba51963,8,8,file,src/mime.ml,,,,-169.48782124315005
max,1,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/lwt/win/lwt_win.ml,,,,167.39563466108828
max,2,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/lwt/lwt_unix.ml,,,,167.39563466108828
max,3,maintainability_index_three_property,Maintainability Index Three Property,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,19940345-81e5-40de-b040-b7c74a256225,8,8,file,pkg/artifactcache/doc.go,,,,167.39563466108828
max,4,maintainability_index_three_property,Maintainability Index Three Property,e8c37d0d-f999-4ab0-9696-770ba31bbe18,gin-gonic__gin (sample analysis: 10 samples),Golang,b376f541-e7df-4087-baa5-e7b0d61e1f05,8,8,file,doc.go,,,,167.39563466108828
max,5,maintainability_index_three_property,Maintainability Index Three Property,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,pkg/gowebdav/doc.go,,,,167.39563466108828
min,1,maintainability_index_four_property,Maintainability Index Four Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,3f367539-51e2-43cc-a4c1-033dea698db6,8,8,file,src/terminal.go,,,,-226.9334711809494
min,2,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/uigtk2.ml,,,,-212.88178452576835
min,3,maintainability_index_four_property,Maintainability Index Four Property,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,f6fc7d02-aaa1-4202-b314-a02a8ac7b72c,8,8,file,sdk/cliproxy/auth/conductor.go,,,,-204.40677362464803
min,4,maintainability_index_four_property,Maintainability Index Four Property,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,plugins/x86/x86_disasm.ml,,,,-186.2837962922897
min,5,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,b1462a8d-c3d0-4c7e-91fa-5cdbf15e055c,8,8,file,ocaml/src/disassembly/powerpc.ml,,,,-183.0484787299817
max,1,maintainability_index_four_property,Maintainability Index Four Property,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,32c43937-8690-4aae-84ab-1d9da1184c1e,8,8,file,example/z-playground/runtime/examples.ml,,,,212.47506063933207
max,2,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/system.mli,,,,212.47506063933207
max,3,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/test.mli,,,,208.6093179474687
max,4,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,b1462a8d-c3d0-4c7e-91fa-5cdbf15e055c,8,8,file,ocaml/src/npk/newspeak/npk2lpk.mli,,,,200.04418106024286
max,5,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,b1462a8d-c3d0-4c7e-91fa-5cdbf15e055c,8,8,file,ocaml/src/npk/c2newspeak/bare2C.mli,,,,200.04418106024286
min,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/115/util.go,,,,0
min,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/139/driver.go,,,,0
min,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/139/util.go,,,,0
min,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/189pc/utils.go,,,,0
min,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,drivers/doubao/util.go,,,,0
max,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/lwt/win/lwt_win.ml,,,,97.89218401233234
max,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,f6b73c82-a970-40e9-8f97-92ab80bc7aa6,8,8,file,src/lwt/lwt_unix.ml,,,,97.89218401233234
max,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,72c58468-aa18-4e1f-a564-d247686d83a5,nektos__act (sample analysis: 10 samples),Golang,19940345-81e5-40de-b040-b7c74a256225,8,8,file,pkg/artifactcache/doc.go,,,,97.89218401233234
max,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,e8c37d0d-f999-4ab0-9696-770ba31bbe18,gin-gonic__gin (sample analysis: 10 samples),Golang,b376f541-e7df-4087-baa5-e7b0d61e1f05,8,8,file,doc.go,,,,97.89218401233234
max,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,pkg/gowebdav/doc.go,,,,97.89218401233234
min,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,function,cmd/admin.go,setAdminPassword:67:6,67,84,0
min,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,file,cmd/common.go,,,,0
min,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,function,cmd/common.go,Init:15:6,15,23,0
min,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,function,cmd/common.go,Release:25:6,25,27,0
min,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,eb0573ad-e6fe-4526-b44f-cb7ed4181d91,8,8,function,cmd/common.go,initDaemon:32:6,32,51,0
max,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_main/bap_main.mli,,,,124600
max,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_c/bap_c_abi.mli,,,,60600
max,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/ogre/ogre.mli,,,,51800
max,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bap_primus/bap_primus_lisp_context.mli,,,,23600
max,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/bare/bare.mli,,,,21800
min,1,total_halstead_unique_operators,Total Halstead Unique Operators/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f1178f58-48f9-42be-811b-f86424f47fce,8,8,file,lib/arm/arm_env.ml,,,,0
