extreme,rank,metric_key,metric_label,codebase_id,codebase_name,programming_language,version_id,version_number,sample_number,metric_level,file_path,function_name,function_start_line,function_end_line,value
min,4,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,cmd/user.go,,,,0
min,5,comment_lines_of_code,Comment LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/115/types.go,,,,0
max,1,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap/bap.mli,,,,7139
max,2,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap_primus/bap_primus.mli,,,,3074
max,3,comment_lines_of_code,Comment LOC/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap_core_theory/bap_core_theory.mli,,,,2967
max,4,comment_lines_of_code,Comment LOC/File,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,fb32eb29-8469-421f-a9a1-b9cfdf990cdf,9,9,file,src/dream.mli,,,,1727
max,5,comment_lines_of_code,Comment LOC/File,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,fb32eb29-8469-421f-a9a1-b9cfdf990cdf,9,9,file,src/mirage/mirage.mli,,,,1421
min,1,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/115_open/util.go,,,,0
min,2,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/alias/types.go,,,,0
min,3,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/alist_v2/util.go,,,,0
min,4,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/baidu_share/types.go,,,,0
min,5,bracket_lines_of_code,Bracket LOC/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/baidu_share/util.go,,,,0
max,1,bracket_lines_of_code,Bracket LOC/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/terminal.go,,,,955
max,2,bracket_lines_of_code,Bracket LOC/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,sdk/cliproxy/auth/conductor.go,,,,844
max,3,bracket_lines_of_code,Bracket LOC/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,internal/translator/antigravity/claude/antigravity_claude_request_test.go,,,,564
max,4,bracket_lines_of_code,Bracket LOC/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,internal/api/handlers/management/auth_files.go,,,,523
max,5,bracket_lines_of_code,Bracket LOC/File,24e65021-62fe-4607-8cfb-8f06e8e5257f,spf13__cobra (sample analysis: 10 samples),Golang,291cb6a1-373f-46e6-9a22-b227c0bce22d,9,9,file,completions_test.go,,,,500
min,1,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,cmd/flags/config.go,,,,0
min,2,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/115_open/util.go,,,,0
min,3,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/139/types.go,,,,0
min,4,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/189/types.go,,,,0
min,5,total_cyclomatic,Total Cyclomatic/File,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/alias/types.go,,,,0
max,1,total_cyclomatic,Total Cyclomatic/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/terminal.go,,,,1406
max,2,total_cyclomatic,Total Cyclomatic/File,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,sdk/cliproxy/auth/conductor.go,,,,1031
max,3,total_cyclomatic,Total Cyclomatic/File,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/options.go,,,,949
max,4,total_cyclomatic,Total Cyclomatic/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/knowledge/bap_knowledge.ml,,,,908
max,5,total_cyclomatic,Total Cyclomatic/File,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,d21f0fd5-84af-4843-94b0-54223c63d114,9,9,file,ocaml/src/disassembly/core_x86.ml,,,,838
min,1,maintainability_index_three_property,Maintainability Index Three Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/terminal.go,,,,-354.4838494351907
min,2,maintainability_index_three_property,Maintainability Index Three Property,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,sdk/cliproxy/auth/conductor.go,,,,-258.579532192924
min,3,maintainability_index_three_property,Maintainability Index Three Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/options.go,,,,-236.3841421015529
min,4,maintainability_index_three_property,Maintainability Index Three Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,d21f0fd5-84af-4843-94b0-54223c63d114,9,9,file,ocaml/src/disassembly/core_x86.ml,,,,-211.2895598459379
min,5,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/uigtk3.ml,,,,-197.6020343013931
max,1,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system/win/system_impl.ml,,,,167.39563466108828
max,2,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system/generic/system_impl.ml,,,,167.39563466108828
max,3,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system.ml,,,,167.39563466108828
max,4,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/lwt/win/lwt_win.ml,,,,167.39563466108828
max,5,maintainability_index_three_property,Maintainability Index Three Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/lwt/lwt_unix.ml,,,,167.39563466108828
min,1,maintainability_index_four_property,Maintainability Index Four Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/terminal.go,,,,-381.82142165898836
min,2,maintainability_index_four_property,Maintainability Index Four Property,24cc32f1-80f1-40da-9ad5-e2285210d73d,router-for-me__CLIProxyAPI (sample analysis: 10 samples),Golang,2a400e71-9cb6-472b-9cfc-cc73c8ee147b,9,9,file,sdk/cliproxy/auth/conductor.go,,,,-252.04551838138818
min,3,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/uigtk3.ml,,,,-240.69245478364854
min,4,maintainability_index_four_property,Maintainability Index Four Property,3e629e34-e52d-445d-9487-cfbcb29d77e8,junegunn__fzf (sample analysis: 10 samples),Golang,82a79078-e6fc-44de-a6af-b98a3240f663,9,9,file,src/options.go,,,,-191.29168094586566
min,5,maintainability_index_four_property,Maintainability Index Four Property,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,plugins/x86/x86_disasm.ml,,,,-186.2837962922897
max,1,maintainability_index_four_property,Maintainability Index Four Property,27c2b119-0bb1-44ad-8d53-458f0cca57e7,camlworks__dream (sample analysis: 10 samples),Ocaml,fb32eb29-8469-421f-a9a1-b9cfdf990cdf,9,9,file,example/z-playground/runtime/examples.ml,,,,212.47506063933207
max,2,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system.mli,,,,212.47506063933207
max,3,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/test.mli,,,,208.6093179474687
max,4,maintainability_index_four_property,Maintainability Index Four Property,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/fs.mli,,,,203.15791139934623
max,5,maintainability_index_four_property,Maintainability Index Four Property,e749ce64-7ffd-4d8c-a44a-47ef93013510,airbus-seclab__bincat (sample analysis: 10 samples),Ocaml,d21f0fd5-84af-4843-94b0-54223c63d114,9,9,file,ocaml/src/npk/newspeak/npk2lpk.mli,,,,200.04418106024286
min,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/115/util.go,,,,0
min,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/139/driver.go,,,,0
min,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/139/util.go,,,,0
min,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/189pc/utils.go,,,,0
min,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,drivers/bitqiu/driver.go,,,,0
max,1,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system/win/system_impl.ml,,,,97.89218401233234
max,2,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system/generic/system_impl.ml,,,,97.89218401233234
max,3,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/system.ml,,,,97.89218401233234
max,4,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/lwt/win/lwt_win.ml,,,,97.89218401233234
max,5,maintainability_index_visual_studio,Maintainability Index Visual Studio,729d4ded-b025-47be-ae9b-ed0561b8f9e6,bcpierce00__unison (sample analysis: 10 samples),Ocaml,25e0790f-490b-461b-add0-e3a83106cc11,9,9,file,src/lwt/lwt_unix.ml,,,,97.89218401233234
min,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,function,cmd/admin.go,setAdminPassword:67:6,67,84,0
min,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,file,cmd/common.go,,,,0
min,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,function,cmd/common.go,Init:16:6,16,30,0
min,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,function,cmd/common.go,Release:32:6,32,34,0
min,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,069ad96b-3762-4b18-b863-c8f40f8d0442,AlistGo__alist (sample analysis: 10 samples),Golang,8bea7349-8b88-4d96-9f49-f653b52ecc4d,9,9,function,cmd/common.go,initDaemon:39:6,39,58,0
max,1,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap_main/bap_main.mli,,,,124600
max,2,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap_c/bap_c_abi.mli,,,,60600
max,3,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/ogre/ogre.mli,,,,51800
max,4,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bap_primus/bap_primus_lisp_context.mli,,,,23600
max,5,maintainability_index_comment_percentage,Maintainability Index Comment Percentage,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/bare/bare.mli,,,,21800
min,1,total_halstead_unique_operators,Total Halstead Unique Operators/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/arm/arm_env.ml,,,,0
min,2,total_halstead_unique_operators,Total Halstead Unique Operators/File,a81fc79f-6ea8-409c-8690-f034ab9400d8,BinaryAnalysisPlatform__bap (sample analysis: 10 samples),Ocaml,f9a31410-9041-4fcc-8783-f24e93087e27,9,9,file,lib/arm/arm_lifter.ml,,,,0
